               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.033595,            0.017132,           0.0042747,             0.84166,              0.8382,             0.84889,             0.48666,            0.032719,           0.0085132,           0.0027123,          0.00092278,          0.00092278,          0.00092278
                  80,            0.033531,            0.017066,           0.0045715,             0.86405,             0.85023,             0.86173,              0.4945,             0.03268,            0.008444,             0.00236,          0.00092179,          0.00092179,          0.00092179
                  81,            0.034108,            0.016967,           0.0043123,             0.82836,             0.83789,             0.83703,             0.45534,            0.034956,            0.008569,           0.0026641,           0.0009208,           0.0009208,           0.0009208
                  82,            0.033483,            0.016719,           0.0042499,             0.84936,             0.83424,             0.84309,             0.46098,            0.034226,           0.0084482,           0.0022775,          0.00091981,          0.00091981,          0.00091981
                  83,             0.03368,            0.016672,           0.0040995,             0.84767,             0.85175,             0.86396,             0.49473,            0.032702,           0.0084465,           0.0027564,          0.00091882,          0.00091882,          0.00091882
                  84,            0.033572,            0.017025,            0.004319,             0.86603,             0.83006,              0.8462,             0.48956,            0.032582,           0.0084797,           0.0027047,          0.00091783,          0.00091783,          0.00091783
                  85,            0.033677,            0.017645,           0.0045367,             0.83373,             0.85642,             0.85777,               0.508,            0.031385,           0.0083695,           0.0031854,          0.00091684,          0.00091684,          0.00091684
                  86,            0.033792,            0.017311,           0.0047376,             0.86262,             0.85053,             0.86664,              0.5047,            0.032111,           0.0083395,           0.0024346,          0.00091585,          0.00091585,          0.00091585
                  87,             0.03299,            0.016501,           0.0045313,             0.86616,             0.84033,             0.85864,             0.50504,            0.031811,           0.0083387,           0.0024119,          0.00091486,          0.00091486,          0.00091486
                  88,            0.033567,            0.017388,           0.0043514,             0.89051,             0.84642,             0.86613,             0.49739,            0.032211,           0.0083365,           0.0024048,          0.00091387,          0.00091387,          0.00091387
